paper_title,author,year,journal,dataset,dataset_size,num_inputs,classes,train_size,test_size,method,situation,error,error_sd,tuning,ntree,mtry,evaluation,comparison
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,yale,165,1024,15,75,90,lda-rf,allround,27.6,2.68,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,yaleB,2432,1024,38,1216,1216,lda-rf,allround,6.92,1.21,default,100,sqrt(p),15 runs 40/60,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,afp,9974,19,2,8976,998,rf-ensemble,allround,21.59,0.63,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,balance,625,4,3,562,63,rf-ensemble,allround,11.91,3.41,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,biodeg,1055,41,2,949,106,rf-ensemble,allround,12.67,2.96,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,breast cancer alt,699,9,2,629,70,rf-ensemble,allround,2.84,1.91,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,breast cancer,106,9,6,95,11,rf-ensemble,allround,28,13.93,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,car,1728,6,4,1555,173,rf-ensemble,allround,2.77,1.29,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,climate,540,18,2,486,54,rf-ensemble,allround,2.72,3.42,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,ecoli,336,7,8,302,34,rf-ensemble,allround,13.26,5.81,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,hepatitis,155,19,2,139,16,rf-ensemble,allround,15.18,8.7,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,hillvalley noise,1212,100,2,606,606,rf-ensemble,allround,11.25,1.37,default,100,sqrt(p),150 runs 50/50,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,hillvalley no noise,1212,100,2,606,606,rf-ensemble,allround,0.17,0,default,100,sqrt(p),150 runs 50/50,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,iris,150,4,3,135,15,rf-ensemble,allround,4.61,5.21,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,letters,"20,000",16,26,15000,"5,000",rf-ensemble,allround,3.57,0.13,default,100,sqrt(p),15 runs 75/25,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,movement,360,90,25,324,36,rf-ensemble,allround,14.1,5.69,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,lymphoma,298,18,4,268,30,rf-ensemble,allround,1,2.5,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,musk,467,167,2,420,47,rf-ensemble,allround,1.11,1.5,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,nursery,"12,960",8,5,11664,"1,296",rf-ensemble,allround,0.26,0.18,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,orl,400,1024,40,200,200,rf-ensemble,allround,10.6,2.04,default,100,sqrt(p),15 runs 50/50,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,ozone,2536,72,2,2282,254,rf-ensemble,allround,2.9,1.1,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,page blocks,5473,10,5,4925,548,rf-ensemble,allround,2.4,0.62,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,parkinsons,195,22,2,175,20,rf-ensemble,allround,8.77,6.38,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,pie,"11,560",1024,68,2040,"9,520",rf-ensemble,allround,18.68,0.83,default,100,sqrt(p),15 runs 20/80,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,planning relax,182,12,2,163,19,rf-ensemble,allround,30.87,9.67,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,polyandenylation,9255,169,2,4418,4837,rf-ensemble,allround,26.35,0.96,default,100,sqrt(p),15 runs 50/50,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,seeds,210,7,3,189,21,rf-ensemble,allround,6.06,4.8,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,smpred,"12,563",100,2,2614,"9,949",rf-ensemble,allround,4.67,0.11,default,100,sqrt(p),15 runs 20/80,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,soybean,683,35,19,307,376,rf-ensemble,allround,5.07,4.32,default,100,sqrt(p),15 runs 50/50,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,spect heart,267,22,2,80,187,rf-ensemble,allround,22.5,1.29,default,100,sqrt(p),15 runs 33/66,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,splice,3190,59,2,2871,319,rf-ensemble,allround,5.78,1.36,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,steel plates faults,1941,27,7,1746,195,rf-ensemble,allround,21.84,3.06,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,heart,270,13,2,243,27,rf-ensemble,allround,16.62,6.92,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,vehicle,846,18,4,761,85,rf-ensemble,allround,21.77,4.45,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,vertebral 2c,310,6,2,279,31,rf-ensemble,allround,14.99,6.78,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,vertebral 3c,310,6,3,279,31,rf-ensemble,allround,14.88,5.82,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,waveform1,5000,21,3,4500,500,rf-ensemble,allround,13.78,1.51,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,waveform2,5000,40,3,4500,500,rf-ensemble,allround,13.79,1.6,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,wine,178,13,3,160,18,rf-ensemble,allround,2,3.37,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,wine quality red,1599,11,6,1439,160,rf-ensemble,allround,28.94,3.48,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,wine quality white,4898,11,7,4408,490,rf-ensemble,allround,29.91,2.06,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,yeast,1484,8,10,1335,149,rf-ensemble,allround,37.92,3.65,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,yale,165,1024,15,75,90,rf-ensemble,allround,28.54,5.07,default,100,sqrt(p),15 runs 10-cv,paired t-test
Random forests with ensemble of feature spaces,Zhang and Suganthan,2014,Pattern Recognition,yaleB,2432,1024,38,1216,1216,rf-ensemble,allround,2.84,0.37,default,100,sqrt(p),15 runs 40/60,paired t-test
Unbiased feature selection in learning random forests for high dimensional data,Nguyen et al.,2015,The Scientific World Journal,colon,62,2000,2,40,22,xrf,HD,12.35,NA,default,1000,sqrt(p),10-fold cv,simple diff
Unbiased feature selection in learning random forests for high dimensional data,Nguyen et al.,2015,The Scientific World Journal,srbct,63,2308,4,41,22,xrf,HD,2.29,NA,default,1000,sqrt(p),10-fold cv,simple diff
Unbiased feature selection in learning random forests for high dimensional data,Nguyen et al.,2015,The Scientific World Journal,leukemia,38,3051,2,25,13,xrf,HD,10.75,NA,default,1000,sqrt(p),10-fold cv,simple diff
Unbiased feature selection in learning random forests for high dimensional data,Nguyen et al.,2015,The Scientific World Journal,lymphoma,62,4026,3,40,22,xrf,HD,0.7,NA,default,1000,sqrt(p),10-fold cv,simple diff
Unbiased feature selection in learning random forests for high dimensional data,Nguyen et al.,2015,The Scientific World Journal,breast.2.class,78,4869,2,51,27,xrf,HD,21.16,NA,default,1000,sqrt(p),10-fold cv,simple diff
Unbiased feature selection in learning random forests for high dimensional data,Nguyen et al.,2015,The Scientific World Journal,breast.3.class,96,4869,3,63,33,xrf,HD,34.58,NA,default,1000,sqrt(p),10-fold cv,simple diff
Unbiased feature selection in learning random forests for high dimensional data,Nguyen et al.,2015,The Scientific World Journal,nci60,61,"5,244",8,40,21,xrf,HD,25.85,NA,default,1000,sqrt(p),10-fold cv,simple diff
Unbiased feature selection in learning random forests for high dimensional data,Nguyen et al.,2015,The Scientific World Journal,brain,42,"5,597",5,27,15,xrf,HD,18.07,NA,default,1000,sqrt(p),10-fold cv,simple diff
Unbiased feature selection in learning random forests for high dimensional data,Nguyen et al.,2015,The Scientific World Journal,prostate,102,"6,033",2,67,35,xrf,HD,7.44,NA,default,1000,sqrt(p),10-fold cv,simple diff
Unbiased feature selection in learning random forests for high dimensional data,Nguyen et al.,2015,The Scientific World Journal,adenocarcinoma,76,"9,868",2,50,26,xrf,HD,9.12,NA,default,1000,sqrt(p),10-fold cv,simple diff
Unbiased feature selection in learning random forests for high dimensional data,Nguyen et al.,2015,The Scientific World Journal,fbis,2463,"2,000",17,"1,711",752,xrf,HD,15.31,NA,default,1000,log(p+1),10-fold cv,simple diff
Unbiased feature selection in learning random forests for high dimensional data,Nguyen et al.,2015,The Scientific World Journal,la2s,2700,"12,432",6,"1,855",845,xrf,HD,11.39,NA,default,1000,log(p+1),10-fold cv,simple diff
Unbiased feature selection in learning random forests for high dimensional data,Nguyen et al.,2015,The Scientific World Journal,la1s,2850,"13,195",6,"1,963",887,xrf,HD,12.79,NA,default,1000,log(p+1),10-fold cv,simple diff
Unbiased feature selection in learning random forests for high dimensional data,Nguyen et al.,2015,The Scientific World Journal,colon,62,2000,2,40,22,rf,HD,15.65,NA,default,1000,sqrt(p),10-fold cv,simple diff
Unbiased feature selection in learning random forests for high dimensional data,Nguyen et al.,2015,The Scientific World Journal,srbct,63,2308,4,41,22,rf,HD,4.1,NA,default,1000,sqrt(p),10-fold cv,simple diff
Unbiased feature selection in learning random forests for high dimensional data,Nguyen et al.,2015,The Scientific World Journal,leukemia,38,3051,2,25,13,rf,HD,17.42,NA,default,1000,sqrt(p),10-fold cv,simple diff
Unbiased feature selection in learning random forests for high dimensional data,Nguyen et al.,2015,The Scientific World Journal,lymphoma,62,4026,3,40,22,rf,HD,2.85,NA,default,1000,sqrt(p),10-fold cv,simple diff
Unbiased feature selection in learning random forests for high dimensional data,Nguyen et al.,2015,The Scientific World Journal,breast.2.class,78,4869,2,51,27,rf,HD,37.28,NA,default,1000,sqrt(p),10-fold cv,simple diff
Unbiased feature selection in learning random forests for high dimensional data,Nguyen et al.,2015,The Scientific World Journal,breast.3.class,96,4869,3,63,33,rf,HD,44,NA,default,1000,sqrt(p),10-fold cv,simple diff
Unbiased feature selection in learning random forests for high dimensional data,Nguyen et al.,2015,The Scientific World Journal,nci60,61,"5,244",8,40,21,rf,HD,41.15,NA,default,1000,sqrt(p),10-fold cv,simple diff
Unbiased feature selection in learning random forests for high dimensional data,Nguyen et al.,2015,The Scientific World Journal,brain,42,"5,597",5,27,15,rf,HD,29.21,NA,default,1000,sqrt(p),10-fold cv,simple diff
Unbiased feature selection in learning random forests for high dimensional data,Nguyen et al.,2015,The Scientific World Journal,prostate,102,"6,033",2,67,35,rf,HD,11.29,NA,default,1000,sqrt(p),10-fold cv,simple diff
Unbiased feature selection in learning random forests for high dimensional data,Nguyen et al.,2015,The Scientific World Journal,adenocarcinoma,76,"9,868",2,50,26,rf,HD,15.96,NA,default,1000,sqrt(p),10-fold cv,simple diff
Unbiased feature selection in learning random forests for high dimensional data,Nguyen et al.,2015,The Scientific World Journal,fbis,2463,"2,000",17,"1,711",752,rf,HD,23.58,NA,default,1000,log(p+1),10-fold cv,simple diff
Unbiased feature selection in learning random forests for high dimensional data,Nguyen et al.,2015,The Scientific World Journal,la2s,2700,"12,432",6,"1,855",845,rf,HD,33.23,NA,default,1000,log(p+1),10-fold cv,simple diff
Unbiased feature selection in learning random forests for high dimensional data,Nguyen et al.,2015,The Scientific World Journal,la1s,2850,"13,195",6,"1,963",887,rf,HD,22.24,NA,default,1000,log(p+1),10-fold cv,simple diff
Unbiased feature selection in learning random forests for high dimensional data,Nguyen et al.,2015,The Scientific World Journal,colon,62,2000,2,40,22,grrf,HD,13.55,NA,default,1000,sqrt(p),10-fold cv,simple diff
Unbiased feature selection in learning random forests for high dimensional data,Nguyen et al.,2015,The Scientific World Journal,srbct,63,2308,4,41,22,grrf,HD,2.43,NA,default,1000,sqrt(p),10-fold cv,simple diff
Unbiased feature selection in learning random forests for high dimensional data,Nguyen et al.,2015,The Scientific World Journal,leukemia,38,3051,2,25,13,grrf,HD,12.75,NA,default,1000,sqrt(p),10-fold cv,simple diff
Unbiased feature selection in learning random forests for high dimensional data,Nguyen et al.,2015,The Scientific World Journal,lymphoma,62,4026,3,40,22,grrf,HD,0.9,NA,default,1000,sqrt(p),10-fold cv,simple diff
Unbiased feature selection in learning random forests for high dimensional data,Nguyen et al.,2015,The Scientific World Journal,breast.2.class,78,4869,2,51,27,grrf,HD,28.68,NA,default,1000,sqrt(p),10-fold cv,simple diff
Unbiased feature selection in learning random forests for high dimensional data,Nguyen et al.,2015,The Scientific World Journal,breast.3.class,96,4869,3,63,33,grrf,HD,36.45,NA,default,1000,sqrt(p),10-fold cv,simple diff
Unbiased feature selection in learning random forests for high dimensional data,Nguyen et al.,2015,The Scientific World Journal,nci60,61,"5,244",8,40,21,grrf,HD,36.95,NA,default,1000,sqrt(p),10-fold cv,simple diff
Unbiased feature selection in learning random forests for high dimensional data,Nguyen et al.,2015,The Scientific World Journal,brain,42,"5,597",5,27,15,grrf,HD,25.21,NA,default,1000,sqrt(p),10-fold cv,simple diff
Unbiased feature selection in learning random forests for high dimensional data,Nguyen et al.,2015,The Scientific World Journal,prostate,102,"6,033",2,67,35,grrf,HD,7.15,NA,default,1000,sqrt(p),10-fold cv,simple diff
Unbiased feature selection in learning random forests for high dimensional data,Nguyen et al.,2015,The Scientific World Journal,adenocarcinoma,76,"9,868",2,50,26,grrf,HD,14.48,NA,default,1000,sqrt(p),10-fold cv,simple diff
Unbiased feature selection in learning random forests for high dimensional data,Nguyen et al.,2015,The Scientific World Journal,fbis,2463,"2,000",17,"1,711",752,grrf,HD,23.49,NA,default,1000,log(p+1),10-fold cv,simple diff
Unbiased feature selection in learning random forests for high dimensional data,Nguyen et al.,2015,The Scientific World Journal,la2s,2700,"12,432",6,"1,855",845,grrf,HD,32.01,NA,default,1000,log(p+1),10-fold cv,simple diff
Unbiased feature selection in learning random forests for high dimensional data,Nguyen et al.,2015,The Scientific World Journal,la1s,2850,"13,195",6,"1,963",887,grrf,HD,19.51,NA,default,1000,log(p+1),10-fold cv,simple diff
Unbiased feature selection in learning random forests for high dimensional data,Nguyen et al.,2015,The Scientific World Journal,colon,62,2000,2,40,22,wsrf,HD,15.5,NA,default,1000,sqrt(p),10-fold cv,simple diff
Unbiased feature selection in learning random forests for high dimensional data,Nguyen et al.,2015,The Scientific World Journal,srbct,63,2308,4,41,22,wsrf,HD,3.24,NA,default,1000,sqrt(p),10-fold cv,simple diff
Unbiased feature selection in learning random forests for high dimensional data,Nguyen et al.,2015,The Scientific World Journal,leukemia,38,3051,2,25,13,wsrf,HD,15.17,NA,default,1000,sqrt(p),10-fold cv,simple diff
